system;q;dm;k;clutch;seed;sdmu;df;mu;numgen;nmp;nfp;runtime;patch;imprint;l;generation;meanaf;varaf;meanam;varam;nsurvf;nsurvm;ram;file
diploid;1;0.75;0.333333;200;954732310;0.02;0.25;0.01;20000;3;2;1552986143;1000;offspring;0.5;20000;2.77626;0.00431541;2.80652;0.00297397;158354;157694;0.030368;./core_2868/sim_sa_sexbias_19_3_2019_090223_954319746
diploid;1;0.75;0.333333;200;876440697;0.02;0.25;0.01;20000;3;2;1553024201;1000;offspring;0.5;20000;2.80268;0.00705375;2.78768;0.00279824;162971;162964;0.030324;./core_2868/sim_sa_sexbias_19_3_2019_193641_876003315
diploid;1;0.75;0.333333;200;903442184;0.02;0.25;0.01;20000;3;2;1552946138;1000;offspring;0.5;20000;2.85088;0.00581234;2.73429;0.00260333;170996;171101;0.030412;./core_2869/sim_sa_sexbias_18_3_2019_215538_849332958
diploid;1;0.75;0.333333;200;797506901;0.02;0.25;0.01;20000;3;2;1552985921;1000;offspring;0.5;20000;2.76415;0.0061009;2.79377;0.00361792;156337;155747;0.030312;./core_2869/sim_sa_sexbias_19_3_2019_085841_797153353
diploid;1;0.75;0.333333;200;223307843;0.02;0.25;0.01;20000;3;2;1553022919;1000;offspring;0.5;20000;2.78012;0.00275147;2.78784;0.00186363;158759;159386;0.03038;./core_2869/sim_sa_sexbias_19_3_2019_191519_222887148
haplodiploid;1;0.75;0.333333;200;421809948;0.02;0.25;0.01;20000;3;2;1552946326;1000;madumnal;0.5;20000;3.00604;0.00600413;2.79857;0.00267898;200506;199791;0.031192;./core_2870/sim_sa_sexbias_18_3_2019_215846_355288458
haplodiploid;1;0.75;0.333333;200;381779019;0.02;0.25;0.01;20000;3;2;1553005827;1000;madumnal;0.5;20000;3.01772;0.00441119;2.78789;0.00466226;203447;202462;0.030968;./core_2870/sim_sa_sexbias_19_3_2019_143027_360219943
haplodiploid;1;0.75;0.333333;200;410683710;0.02;0.25;0.01;20000;3;2;1553058172;1000;madumnal;0.5;20000;2.98353;0.00413853;2.84766;0.00251743;196380;196260;0.031036;./core_2870/sim_sa_sexbias_20_3_2019_050252_410171697
haplodiploid;1;0.75;0.333333;200;504355883;0.02;0.25;0.01;20000;3;2;1552946882;1000;madumnal;0.5;20000;3.03211;0.00518596;2.84368;0.00556695;205469;206032;0.031236;./core_2871/sim_sa_sexbias_18_3_2019_220801_921584214
haplodiploid;1;0.75;0.333333;200;624383036;0.02;0.25;0.01;20000;3;2;1552993015;1000;madumnal;0.5;20000;2.97167;0.00213991;2.7708;0.00258979;194193;194379;0.03112;./core_2871/sim_sa_sexbias_19_3_2019_105655_624063437
diploid;1;0.75;0.333333;200;217710064;0.02;0.25;0.01;20000;3;2;1553037444;1000;madumnal;0.5;20000;2.99092;0.0031999;2.77408;0.00269341;197522;197786;0.030876;./core_2871/sim_sa_sexbias_19_3_2019_231724_217218877
diploid;1;0.75;0.333333;200;968613839;0.02;0.25;0.01;20000;3;2;1552946908;1000;madumnal;0.5;20000;2.98639;0.00320583;2.82031;0.00269916;196575;197400;0.031172;./core_2872/sim_sa_sexbias_18_3_2019_220828_894031680
diploid;1;0.75;0.333333;200;395418883;0.02;0.25;0.01;20000;3;2;1552994262;1000;madumnal;0.5;20000;2.9881;0.00344611;2.76498;0.00472776;197271;197994;0.030836;./core_2872/sim_sa_sexbias_19_3_2019_111742_395106205
diploid;1;0.75;0.333333;200;933145956;0.02;0.25;0.01;20000;3;2;1553039000;1000;madumnal;0.5;20000;3.02208;0.0023734;2.79835;0.00324974;203274;204586;0.030776;./core_2872/sim_sa_sexbias_19_3_2019_234320_932726627
diploid;1;0.75;0.333333;200;53682836;0.02;0.25;0.01;20000;3;2;1552946904;1000;madumnal;0.5;20000;3.064;0.0022006;2.76784;0.00295001;212995;213321;0.03102;./core_2873/sim_sa_sexbias_18_3_2019_220823_992053129
haplodiploid;1;0.75;0.333333;200;841988560;0.02;0.25;0.01;20000;3;2;1552995335;1000;padumnal;0.5;20000;2.68645;0.00264383;2.83205;0.00460729;143148;144170;0.030348;./core_2873/sim_sa_sexbias_19_3_2019_113535_840502860
haplodiploid;1;0.75;0.333333;200;1422149;0.02;0.25;0.01;20000;3;2;1553027353;1000;padumnal;0.5;20000;2.72397;0.00674719;2.86463;0.00470172;149398;149403;0.03034;./core_2873/sim_sa_sexbias_19_3_2019_202913_990152
haplodiploid;1;0.75;0.333333;200;721767092;0.02;0.25;0.01;20000;3;2;1552946928;1000;padumnal;0.5;20000;2.66138;0.00413219;2.83116;0.00521983;138922;139274;0.03038;./core_2874/sim_sa_sexbias_18_3_2019_220848_206940136
haplodiploid;1;0.75;0.333333;200;961510793;0.02;0.25;0.01;20000;3;2;1552981800;1000;padumnal;0.5;20000;2.71046;0.00431096;2.82561;0.00380938;146469;146974;0.030324;./core_2874/sim_sa_sexbias_19_3_2019_075000_961103960
haplodiploid;1;0.75;0.333333;200;94968617;0.02;0.25;0.01;20000;3;2;1553014560;1000;padumnal;0.5;20000;2.68075;0.00423603;2.81306;0.00297641;142646;142783;0.030336;./core_2874/sim_sa_sexbias_19_3_2019_165600_94534138
diploid;1;0.75;0.333333;200;110647536;0.02;0.25;0.01;20000;3;2;1552947037;1000;padumnal;0.5;20000;2.63833;0.00249549;2.79966;0.00170245;135309;135531;0.030304;./core_2875/sim_sa_sexbias_18_3_2019_221037_69775303
diploid;1;0.75;0.333333;200;227125254;0.02;0.25;0.01;20000;3;2;1552979963;1000;padumnal;0.5;20000;2.60635;0.00214724;2.81141;0.001849;131263;130611;0.030372;./core_2875/sim_sa_sexbias_19_3_2019_071923_226795462
diploid;1;0.75;0.333333;200;125411419;0.02;0.25;0.01;20000;3;2;1553011951;1000;padumnal;0.5;20000;2.62456;0.00310912;2.78953;0.00144285;133898;133237;0.030376;./core_2875/sim_sa_sexbias_19_3_2019_161231_124981594
diploid;1;0.75;0.333333;200;708902394;0.02;0.25;0.01;20000;3;2;1552947082;1000;padumnal;0.5;20000;2.60309;0.0027906;2.76074;0.0019732;130428;130981;0.030312;./core_2876/sim_sa_sexbias_18_3_2019_221122_617316184
diploid;1;0.75;0.333333;200;568284624;0.02;0.25;0.01;20000;3;2;1552980562;1000;padumnal;0.5;20000;2.61732;0.00239271;2.80217;0.0023887;132245;132840;0.030332;./core_2876/sim_sa_sexbias_19_3_2019_072922_550102741
haplodiploid;1;0.75;0.333333;200;515755218;0.02;0.25;0.01;20000;3;2;1553012758;1000;maternal;0.5;20000;3.55942;0.0106564;2.87251;0.00700433;333491;334097;0.056496;./core_2876/sim_sa_sexbias_19_3_2019_162558_499847113
haplodiploid;1;0.75;0.333333;200;584766946;0.02;0.25;0.01;20000;3;2;1552947105;1000;maternal;0.5;20000;3.57677;0.0166178;2.78292;0.00389796;339609;338857;0.058748;./core_2877/sim_sa_sexbias_18_3_2019_221144_957065425
haplodiploid;1;0.75;0.333333;200;772287021;0.02;0.25;0.01;20000;3;2;1553019636;1000;maternal;0.5;20000;3.58438;0.00807555;2.72843;0.0060882;340387;340150;0.05842;./core_2877/sim_sa_sexbias_19_3_2019_182036_771954628
haplodiploid;1;0.75;0.333333;200;497008379;0.02;0.25;0.01;20000;3;2;1553081126;1000;maternal;0.5;20000;3.57295;0.00666598;2.85574;0.00578314;335612;338241;0.05704;./core_2877/sim_sa_sexbias_20_3_2019_112526_496489646
haplodiploid;1;0.75;0.333333;200;10356586;0.02;0.25;0.01;20000;3;2;1552947160;1000;maternal;0.5;20000;3.61996;0.00682694;2.81711;0.00325781;349478;349688;0.056708;./core_2878/sim_sa_sexbias_18_3_2019_221239_961753286
diploid;1;0.75;0.333333;200;180558125;0.02;0.25;0.01;20000;3;2;1553015622;1000;maternal;0.5;20000;3.62419;0.00538905;2.80762;0.00397337;352117;350994;0.06014;./core_2878/sim_sa_sexbias_19_3_2019_171342_180146958
diploid;1;0.75;0.333333;200;876757300;0.02;0.25;0.01;20000;3;2;1553081049;1000;maternal;0.5;20000;3.70407;0.00540699;2.84868;0.00552445;375388;376357;0.059548;./core_2878/sim_sa_sexbias_20_3_2019_112409_876218658
diploid;1;0.75;0.333333;200;865286005;0.02;0.25;0.01;20000;3;2;1552947250;1000;maternal;0.5;20000;3.65387;0.00576329;2.79589;0.00542255;359631;360280;0.057312;./core_2879/sim_sa_sexbias_18_3_2019_221410_409737241
diploid;1;0.75;0.333333;200;694706018;0.02;0.25;0.01;20000;3;2;1553016697;1000;maternal;0.5;20000;3.62739;0.008272;2.84699;0.0075898;352015;351779;0.060152;./core_2879/sim_sa_sexbias_19_3_2019_173137_694338024
diploid;1;0.75;0.333333;200;33811813;0.02;0.25;0.01;20000;3;2;1553083768;1000;maternal;0.5;20000;3.70187;0.00988194;2.82743;0.00392288;374185;376196;0.060172;./core_2879/sim_sa_sexbias_20_3_2019_120927_994100124
haplodiploid;1;0.75;0.333333;200;168347142;0.02;0.25;0.01;20000;3;2;1552947734;1000;paternal;0.5;20000;2.6797;0.00436351;2.81557;0.00409649;142812;142635;0.030352;./core_2880/sim_sa_sexbias_18_3_2019_222213_691794239
haplodiploid;1;0.75;0.333333;200;380461886;0.02;0.25;0.01;20000;3;2;1552981913;1000;paternal;0.5;20000;2.6534;0.002162;2.8081;0.00528535;138366;137793;0.03032;./core_2880/sim_sa_sexbias_19_3_2019_075153_380119264
haplodiploid;1;0.75;0.333333;200;944084117;0.02;0.25;0.01;20000;3;2;1553014570;1000;paternal;0.5;20000;2.67574;0.00253454;2.7932;0.0048877;141141;141620;0.030312;./core_2880/sim_sa_sexbias_19_3_2019_165610_943644374
haplodiploid;1;0.75;0.333333;200;725088767;0.02;0.25;0.01;20000;3;2;1552947730;1000;paternal;0.5;20000;2.70278;0.00418479;2.83883;0.00278838;145377;145900;0.030328;./core_2881/sim_sa_sexbias_18_3_2019_222210_144422027
haplodiploid;1;0.75;0.333333;200;728344022;0.02;0.25;0.01;20000;3;2;1552982193;1000;paternal;0.5;20000;2.6817;0.00370618;2.7923;0.00381561;142959;142497;0.030304;./core_2881/sim_sa_sexbias_19_3_2019_075633_727972581
diploid;1;0.75;0.333333;200;711131966;0.02;0.25;0.01;20000;3;2;1553015355;1000;paternal;0.5;20000;2.66164;0.00415622;2.78459;0.00596104;139129;139105;0.03044;./core_2881/sim_sa_sexbias_19_3_2019_170915_687750179
diploid;1;0.75;0.333333;200;410651856;0.02;0.25;0.01;20000;3;2;1552948022;1000;paternal;0.5;20000;2.69486;0.00306578;2.77347;0.00434395;144240;144949;0.030352;./core_2882/sim_sa_sexbias_18_3_2019_222701_783941882
diploid;1;0.75;0.333333;200;861760447;0.02;0.25;0.01;20000;3;2;1552984890;1000;paternal;0.5;20000;2.69868;0.00308961;2.79556;0.00412759;145757;144897;0.03044;./core_2882/sim_sa_sexbias_19_3_2019_084130_861382591
diploid;1;0.75;0.333333;200;560424321;0.02;0.25;0.01;20000;3;2;1553020739;1000;paternal;0.5;20000;2.70929;0.00672782;2.78968;0.00482249;147812;146381;0.030316;./core_2882/sim_sa_sexbias_19_3_2019_183859_560107020
diploid;1;0.75;0.333333;200;862728026;0.02;0.25;0.01;20000;3;2;1552948094;1000;paternal;0.5;20000;2.72221;0.00508332;2.72897;0.00297567;149082;149270;0.030368;./core_2883/sim_sa_sexbias_18_3_2019_222814_426259524
haplodiploid;1;0.75;0.333333;200;273075414;0.02;0.25;0.01;20000;3;2;1552983908;1000;offspring;1;20000;3.09936;0.00527752;2.03712;0.00173994;220308;220453;0.03222;./core_2883/sim_sa_sexbias_19_3_2019_082508_272694344
haplodiploid;1;0.75;0.333333;200;974850116;0.02;0.25;0.01;20000;3;2;1553029730;1000;offspring;1;20000;3.10039;0.00338487;2.04279;0.00256309;220896;220512;0.03166;./core_2883/sim_sa_sexbias_19_3_2019_210850_974391648
haplodiploid;1;0.75;0.333333;200;107412551;0.02;0.25;0.01;20000;3;2;1552948115;1000;offspring;1;20000;3.09235;0.00293686;2.00276;0.00332686;217917;219635;0.032204;./core_2884/sim_sa_sexbias_18_3_2019_222835_42937315
haplodiploid;1;0.75;0.333333;200;932545782;0.02;0.25;0.01;20000;3;2;1552996177;1000;offspring;1;20000;3.09228;0.0040277;1.99426;0.00274699;219220;219027;0.031808;./core_2884/sim_sa_sexbias_19_3_2019_114937_932224531
haplodiploid;1;0.75;0.333333;200;982944673;0.02;0.25;0.01;20000;3;2;1553040081;1000;offspring;1;20000;3.09714;0.00671514;2.04172;0.00327358;220375;219691;0.031972;./core_2884/sim_sa_sexbias_20_3_2019_000121_982507159
diploid;1;0.75;0.333333;200;809843989;0.02;0.25;0.01;20000;3;2;1552948248;1000;offspring;1;20000;3.01604;0.00594229;2.03061;0.00328337;202911;202703;0.030844;./core_2885/sim_sa_sexbias_18_3_2019_223048_734228591
diploid;1;0.75;0.333333;200;729570910;0.02;0.25;0.01;20000;3;2;1552992756;1000;offspring;1;20000;2.95801;0.00266951;2.03008;0.00159595;191746;191053;0.030912;./core_2885/sim_sa_sexbias_19_3_2019_105236_729221186
diploid;1;0.75;0.333333;200;262548980;0.02;0.25;0.01;20000;3;2;1553034494;1000;offspring;1;20000;3.00017;0.00411849;2.02124;0.00250058;199978;199823;0.031036;./core_2885/sim_sa_sexbias_19_3_2019_222814_262159069
diploid;1;0.75;0.333333;200;676619537;0.02;0.25;0.01;20000;3;2;1552948695;1000;offspring;1;20000;3.01233;0.00411537;2.06478;0.00193836;201899;202790;0.03072;./core_2886/sim_sa_sexbias_18_3_2019_223815_615851256
